"","tl","delta","prob_R0_above1"
"3368",29,-35,0
"3369",29,-34,0
"3370",29,-33,0
"3371",29,-32,0
"3372",29,-31,0.00242130750605327
"3373",29,-30,0
"3374",29,-29,0
"3375",29,-28,0.00161550888529887
"3376",29,-27,0
"3377",29,-26,0.00354609929078014
"3378",29,-25,0
"3379",29,-24,0.00425531914893617
"3380",29,-23,0.00365965233302836
"3381",29,-22,0.00254668930390492
"3382",29,-21,0.00543900543900544
"3383",29,-20,0.00883652430044183
"3384",29,-19,0.00707547169811321
"3385",29,-18,0.0147161878065872
"3386",29,-17,0.019294743845642
"3387",29,-16,0.023019634394042
"3388",29,-15,0.0378006872852234
"3389",29,-14,0.0508250825082508
"3390",29,-13,0.0549927641099855
"3391",29,-12,0.0861423220973783
"3392",29,-11,0.116352201257862
"3393",29,-10,0.146701388888889
"3394",29,-9,0.193333333333333
"3395",29,-8,0.272988505747126
"3396",29,-7,0.348303393213573
"3397",29,-6,0.407205240174672
"3398",29,-5,0.484184914841849
"3399",29,-4,0.583016476552598
"3400",29,-3,0.674967234600262
"3401",29,-2,0.706122448979592
"3402",29,-1,0.788098693759071
"3403",29,0,0.828193832599119
"3404",29,1,0.888888888888889
"3405",29,2,0.935794542536116
"3406",29,3,0.964726631393298
"3407",29,4,0.969439728353141
"3408",29,5,0.973305954825462
"3409",29,6,0.985324947589098
"3410",29,7,0.982725527831094
"3411",29,8,0.995708154506438
"3412",29,9,0.993243243243243
"3413",29,10,0.995121951219512
"3414",29,11,0.997289972899729
"3415",29,12,0.997368421052632
"3416",29,13,1
"3417",29,14,1
"3418",29,15,1
"3419",29,16,1
"3420",29,17,1
"3421",29,18,1
"3422",29,19,1
"3423",29,20,1
"3424",29,21,1
"3425",29,22,1
"3426",29,23,1
"3427",29,24,1
"3428",29,25,1
"3429",29,26,1
"3430",29,27,1
"3431",29,28,1
"3432",29,29,1
"3433",29,30,1
"3434",29,31,1
"3435",29,32,1
"3436",29,33,1
"3437",29,34,1
"3438",29,35,1
"3439",29,36,1
"3440",29,37,1
"3441",29,38,1
"3442",29,39,1
"3443",29,40,1
"3444",29,41,1
"3445",29,42,1
"3446",29,43,1
"3447",29,44,1
"3448",29,45,1
"3449",29,46,1
"3450",29,47,1
"3451",29,48,1
"3452",29,49,1
"3453",29,50,1
"3454",29,51,1
"3455",29,52,1
"3456",29,53,1
"3457",29,54,1
"3458",29,55,1
"3459",29,56,1
"3460",29,57,1
"3461",29,58,1
"3462",29,59,1
"3463",29,60,1
"3464",29,61,1
"3465",29,62,1
"3466",29,63,1
"3467",29,64,1
"3468",29,65,1
"3469",29,66,1
"3470",29,67,1
"3471",29,68,1
"3472",29,69,1
"3473",29,70,1
"3474",29,71,1
"3475",29,72,1
"3476",29,73,1
"3477",29,74,1
"3478",29,75,1
"3479",29,76,1
"3480",29,77,1
"3481",29,78,1
"3482",29,79,1
"3483",29,80,1
"3484",29,81,1
"3485",29,82,1
"3486",29,83,1
"3487",29,84,1
"3488",29,85,1
"3489",29,86,1
"3490",29,87,1
"3491",29,88,1
"3492",29,89,1
"3493",29,90,1
"3494",29,91,1
"3495",29,92,1
"3496",29,93,1
"3497",29,94,1
"3498",29,95,1
"3499",29,96,1
"3500",29,97,1
"3501",29,98,1
"3502",29,99,1
"3503",29,100,1
"3504",29,101,1
"3505",29,102,1
"3506",29,103,1
"3507",29,104,1
"3508",29,105,1
"3509",29,106,1
"3510",29,107,1
"3511",29,108,1
"3512",29,109,1
"3513",29,110,1
"3514",29,111,1
"3515",29,112,1
"3516",29,113,1
"3517",29,114,1
"3518",29,115,1
"3519",29,116,1
"3520",29,117,1
"3521",29,118,1
"3522",29,119,1
"3523",29,120,1
"3524",29,121,1
"3525",29,122,1
"3526",29,123,1
"3527",29,124,1
"3528",29,125,1
"3529",29,126,1
"3530",29,127,1
"3531",29,128,1
"3532",29,129,1
"3533",29,130,1
"3534",29,131,1
"3535",29,132,1
"3536",29,133,1
"3537",29,134,1
"3538",29,135,1
"3539",29,136,1
"3540",29,137,1
"3541",29,138,1
"3542",29,139,1
"3543",29,140,1
"3544",29,141,1
"3545",29,142,1
"3546",29,143,1
"3547",29,144,1
"3548",29,145,1
"3549",29,146,1
"3550",29,147,1
"3551",29,148,1
"3552",29,149,1
"3553",29,151,1
"3554",29,152,1
"3555",29,153,1
"3556",29,155,1
"3557",29,156,1
"3558",29,157,1
"3559",29,163,1
"3560",29,164,1
"3561",29,167,1
"3562",29,168,1
"3563",29,170,1
"3564",29,171,1
"3565",29,172,1
"3566",29,173,1
"3567",29,175,1
"3568",29,190,1
"3569",30,-62,0
"3570",30,-57,0
"3571",30,-56,0
"3572",30,-55,0
"3573",30,-54,0
"3574",30,-53,0
"3575",30,-52,0
"3576",30,-51,0
"3577",30,-50,0
"3578",30,-49,0
"3579",30,-48,0
"3580",30,-47,0
"3581",30,-46,0
"3582",30,-45,0
"3583",30,-44,0
"3584",30,-43,0
"3585",30,-42,0
"3586",30,-41,0
"3587",30,-40,0
"3588",30,-39,0
"3589",30,-38,0.0078740157480315
"3590",30,-37,0
"3591",30,-36,0
"3592",30,-35,0
"3593",30,-34,0
"3594",30,-33,0
"3595",30,-32,0
"3596",30,-31,0
"3597",30,-30,0
"3598",30,-29,0
"3599",30,-28,0.0033167495854063
"3600",30,-27,0
"3601",30,-26,0
"3602",30,-25,0.00221238938053097
"3603",30,-24,0.000983284169124877
"3604",30,-23,0.0048030739673391
"3605",30,-22,0.00588730025231287
"3606",30,-21,0.00613496932515337
"3607",30,-20,0.00965824665676077
"3608",30,-19,0.0129496402877698
"3609",30,-18,0.012311901504788
"3610",30,-17,0.0137981118373275
"3611",30,-16,0.0240549828178694
"3612",30,-15,0.0326388888888889
"3613",30,-14,0.0427807486631016
"3614",30,-13,0.0677374301675978
"3615",30,-12,0.0875370919881306
"3616",30,-11,0.123809523809524
"3617",30,-10,0.152972027972028
"3618",30,-9,0.211665098777046
"3619",30,-8,0.265913757700205
"3620",30,-7,0.311674008810573
"3621",30,-6,0.424672489082969
"3622",30,-5,0.521951219512195
"3623",30,-4,0.577464788732394
"3624",30,-3,0.647222222222222
"3625",30,-2,0.756680731364276
"3626",30,-1,0.794029850746269
"3627",30,0,0.822884012539185
"3628",30,1,0.901587301587302
"3629",30,2,0.920792079207921
"3630",30,3,0.950549450549451
"3631",30,4,0.960431654676259
"3632",30,5,0.984761904761905
"3633",30,6,0.988304093567251
"3634",30,7,0.982532751091703
"3635",30,8,0.990588235294118
"3636",30,9,0.992105263157895
"3637",30,10,0.994962216624685
"3638",30,11,1
"3639",30,12,1
"3640",30,13,1
"3641",30,14,1
"3642",30,15,1
"3643",30,16,1
"3644",30,17,1
"3645",30,18,1
"3646",30,19,1
"3647",30,20,1
"3648",30,21,1
"3649",30,22,1
"3650",30,23,1
"3651",30,24,1
"3652",30,25,1
"3653",30,26,1
"3654",30,27,1
"3655",30,28,1
"3656",30,29,1
"3657",30,30,1
"3658",30,31,1
"3659",30,32,1
"3660",30,33,1
"3661",30,34,1
"3662",30,35,1
"3663",30,36,1
"3664",30,37,1
"3665",30,38,1
"3666",30,39,1
"3667",30,40,1
"3668",30,41,1
"3669",30,42,1
"3670",30,43,1
"3671",30,44,1
"3672",30,45,1
"3673",30,46,1
"3674",30,47,1
"3675",30,48,1
"3676",30,49,1
"3677",30,50,1
"3678",30,51,1
"3679",30,52,1
"3680",30,53,1
"3681",30,54,1
"3682",30,55,1
"3683",30,56,1
"3684",30,57,1
"3685",30,58,1
"3686",30,59,1
"3687",30,60,1
"3688",30,61,1
"3689",30,62,1
"3690",30,63,1
"3691",30,64,1
"3692",30,65,1
"3693",30,66,1
"3694",30,67,1
"3695",30,68,1
"3696",30,69,1
"3697",30,70,1
"3698",30,71,1
"3699",30,72,1
"3700",30,73,1
"3701",30,74,1
"3702",30,75,1
"3703",30,76,1
"3704",30,77,1
"3705",30,78,1
"3706",30,79,1
"3707",30,80,1
"3708",30,81,1
"3709",30,82,1
"3710",30,83,1
"3711",30,84,1
"3712",30,85,1
"3713",30,86,1
"3714",30,87,1
"3715",30,88,1
"3716",30,89,1
"3717",30,90,1
"3718",30,91,1
"3719",30,92,1
"3720",30,93,1
"3721",30,94,1
"3722",30,95,1
"3723",30,96,1
"3724",30,97,1
"3725",30,98,1
"3726",30,99,1
"3727",30,100,1
"3728",30,101,1
"3729",30,102,1
"3730",30,103,1
"3731",30,104,1
"3732",30,105,1
"3733",30,106,1
"3734",30,107,1
"3735",30,108,1
"3736",30,109,1
"3737",30,110,1
"3738",30,111,1
"3739",30,112,1
"3740",30,113,1
"3741",30,114,1
"3742",30,115,1
"3743",30,116,1
"3744",30,117,1
"3745",30,118,1
"3746",30,119,1
"3747",30,120,1
"3748",30,121,1
"3749",30,122,1
"3750",30,123,1
"3751",30,124,1
"3752",30,125,1
"3753",30,126,1
"3754",30,127,1
"3755",30,128,1
"3756",30,129,1
"3757",30,130,1
"3758",30,131,1
"3759",30,132,1
"3760",30,133,1
"3761",30,134,1
"3762",30,135,1
"3763",30,136,1
"3764",30,137,1
"3765",30,138,1
"3766",30,139,1
"3767",30,140,1
"3768",30,141,1
"3769",30,142,1
"3770",30,143,1
"3771",30,144,1
"3772",30,145,1
"3773",30,146,1
"3774",30,147,1
"3775",30,148,1
"3776",30,149,1
"3777",30,150,1
"3778",30,151,1
"3779",30,152,1
"3780",30,153,1
"3781",30,154,1
"3782",30,155,1
"3783",30,156,1
"3784",30,157,1
"3785",30,159,1
"3786",30,160,1
"3787",30,161,1
"3788",30,162,1
"3789",30,163,1
"3790",30,164,1
"3791",30,165,1
"3792",30,166,1
"3793",30,167,1
"3794",30,168,1
"3795",30,176,1
"3796",30,177,1
"3797",30,178,1
"3798",30,179,1
"3799",30,181,1
"3800",30,185,1
"3801",30,204,1
